frame,student_id,emotion,emotion_duration
26,Miss,neutral,0.39999999999999997
26,Judy,fear,0.2
26,Luigi,neutral,0.39999999999999997
26,Arianna,neutral,0.39999999999999997
26,Daisy,neutral,0.39999999999999997
26,Wolf,neutral,0.39999999999999997
26,Mario,neutral,0.36
26,Jess,neutral,0.32
26,Lils,neutral,0.28
27,Richard,neutral,0.7600000000000001
27,Abby,neutral,0.64
27,Karen,neutral,0.6
27,Anna,sad,0.4799999999999999
27,Ellie,neutral,0.5199999999999999
27,Emily,sad,0.08
27,Kenny,neutral,0.5199999999999999
27,Amy,neutral,0.5199999999999999
27,Mario,neutral,0.5199999999999999
27,Dee,neutral,0.4799999999999999
27,Christie,neutral,0.4799999999999999
27,Jack,neutral,0.36
27,Ralph,neutral,0.24000000000000002
27,Lily,neutral,0.4799999999999999
27,Abby,neutral,0.4799999999999999
27,Mary,neutral,0.4799999999999999
27,Miss,neutral,0.43999999999999995
27,Judy,fear,0.24000000000000002
27,Luigi,neutral,0.43999999999999995
27,Arianna,neutral,0.43999999999999995
27,Daisy,neutral,0.43999999999999995
27,Wolf,neutral,0.43999999999999995
27,Mario,neutral,0.39999999999999997
27,Jess,neutral,0.36
27,Lils,neutral,0.32
28,Richard,neutral,0.8000000000000002
28,Abby,neutral,0.68
28,Karen,neutral,0.64
28,Anna,sad,0.5199999999999999
28,Ellie,neutral,0.5599999999999999
28,Emily,sad,0.12
28,Kenny,neutral,0.5599999999999999
28,Amy,neutral,0.5599999999999999
28,Mario,neutral,0.5599999999999999
28,Dee,neutral,0.5199999999999999
28,Christie,neutral,0.5199999999999999
28,Jack,neutral,0.39999999999999997
28,Ralph,neutral,0.28
28,Lily,neutral,0.5199999999999999
28,Abby,neutral,0.5199999999999999
28,Mary,neutral,0.5199999999999999
28,Miss,neutral,0.4799999999999999
28,Judy,sad,0.2
28,Luigi,neutral,0.4799999999999999
28,Arianna,neutral,0.4799999999999999
28,Daisy,neutral,0.4799999999999999
28,Wolf,neutral,0.4799999999999999
28,Mario,neutral,0.43999999999999995
28,Jess,neutral,0.39999999999999997
28,Lils,neutral,0.36
29,Richard,neutral,0.8400000000000002
29,Abby,neutral,0.7200000000000001
29,Karen,neutral,0.68
29,Anna,sad,0.5599999999999999
29,Ellie,neutral,0.6
29,Emily,sad,0.16
29,Kenny,neutral,0.6
29,Amy,neutral,0.6
29,Mario,neutral,0.6
29,Dee,neutral,0.5599999999999999
29,Christie,neutral,0.5599999999999999
29,Jack,neutral,0.43999999999999995
29,Ralph,neutral,0.32
29,Lily,neutral,0.5599999999999999
29,Abby,neutral,0.5599999999999999
29,Mary,neutral,0.5599999999999999
29,Miss,neutral,0.5199999999999999
29,Judy,sad,0.24000000000000002
29,Luigi,neutral,0.5199999999999999
29,Arianna,neutral,0.5199999999999999
29,Daisy,neutral,0.5199999999999999
29,Wolf,neutral,0.5199999999999999
29,Mario,neutral,0.4799999999999999
29,Jess,neutral,0.43999999999999995
29,Lils,neutral,0.39999999999999997
30,Richard,neutral,0.8800000000000002
30,Abby,neutral,0.7600000000000001
30,Karen,neutral,0.7200000000000001
30,Anna,sad,0.6
30,Ellie,neutral,0.64
30,Emily,sad,0.2
30,Kenny,neutral,0.64
30,Amy,neutral,0.64
30,Mario,neutral,0.64
30,Dee,neutral,0.6
30,Christie,neutral,0.6
30,Jack,neutral,0.4799999999999999
30,Ralph,neutral,0.36
30,Lily,neutral,0.6
30,Abby,neutral,0.6
30,Mary,neutral,0.6
30,Miss,neutral,0.5599999999999999
30,Judy,sad,0.28
30,Luigi,neutral,0.5599999999999999
30,Arianna,neutral,0.5599999999999999
30,Daisy,neutral,0.5599999999999999
30,Wolf,neutral,0.5599999999999999
30,Mario,neutral,0.5199999999999999
30,Jess,neutral,0.4799999999999999
30,Lils,neutral,0.43999999999999995
31,Richard,neutral,0.9200000000000003
31,Abby,neutral,0.8000000000000002
31,Karen,neutral,0.7600000000000001
31,Anna,sad,0.64
31,Ellie,neutral,0.68
31,Emily,sad,0.24000000000000002
31,Kenny,neutral,0.68
31,Amy,neutral,0.68
31,Mario,neutral,0.68
31,Dee,neutral,0.64
31,Christie,neutral,0.64
31,Jack,neutral,0.5199999999999999
31,Ralph,neutral,0.39999999999999997
31,Lily,neutral,0.64
31,Abby,neutral,0.64
31,Mary,neutral,0.64
31,Mary,neutral,0.6
31,Judy,sad,0.32
31,Luigi,neutral,0.6
31,Arianna,neutral,0.6
31,Daisy,neutral,0.6
31,Wolf,neutral,0.6
31,Mario,neutral,0.5599999999999999
31,Jess,neutral,0.5199999999999999
31,Lils,neutral,0.4799999999999999
32,Richard,neutral,0.9600000000000003
32,Abby,neutral,0.8400000000000002
32,Karen,neutral,0.8000000000000002
32,Anna,sad,0.68
32,Ellie,neutral,0.7200000000000001
32,Emily,sad,0.28
32,Kenny,neutral,0.7200000000000001
32,Amy,neutral,0.7200000000000001
32,Mario,neutral,0.7200000000000001
32,Dee,neutral,0.68
32,Christie,neutral,0.68
32,Jack,neutral,0.5599999999999999
32,Ralph,neutral,0.43999999999999995
32,Lily,neutral,0.68
32,Abby,neutral,0.68
32,Mary,neutral,0.68
32,Mary,neutral,0.64
32,Judy,neutral,0.04
32,Luigi,neutral,0.64
32,Arianna,neutral,0.64
32,Daisy,neutral,0.64
32,Wolf,neutral,0.64
32,Mario,neutral,0.6
32,,neutral,0.5599999999999999
32,Lils,neutral,0.5199999999999999
33,Richard,neutral,1.0000000000000002
33,Abby,neutral,0.8800000000000002
33,Karen,neutral,0.8400000000000002
33,Anna,sad,0.7200000000000001
33,Ellie,neutral,0.7600000000000001
33,Emily,neutral,0.4799999999999999
33,Kenny,neutral,0.7600000000000001
33,Amy,neutral,0.7600000000000001
33,Mario,neutral,0.7600000000000001
33,Dee,neutral,0.7200000000000001
33,Christie,neutral,0.7200000000000001
33,Jack,neutral,0.6
33,Ralph,neutral,0.4799999999999999
33,Lily,neutral,0.7200000000000001
33,Abby,neutral,0.7200000000000001
33,Mary,neutral,0.7200000000000001
33,Mary,neutral,0.68
33,Judy,neutral,0.08
33,Luigi,neutral,0.68
33,Arianna,neutral,0.68
33,Daisy,neutral,0.68
33,Wolf,neutral,0.68
33,Mario,neutral,0.64
33,,neutral,0.6
33,Lils,neutral,0.5599999999999999
34,Richard,neutral,1.0400000000000003
34,Abby,neutral,0.9200000000000003
34,Karen,neutral,0.8800000000000002
34,Anna,sad,0.7600000000000001
34,Ellie,neutral,0.8000000000000002
34,Emily,sad,0.32
34,Kenny,neutral,0.8000000000000002
34,Amy,neutral,0.8000000000000002
34,Mario,neutral,0.8000000000000002
34,Dee,neutral,0.7600000000000001
34,Christie,neutral,0.7600000000000001
34,Jack,neutral,0.64
34,Ralph,neutral,0.5199999999999999
34,Lily,neutral,0.7600000000000001
34,Abby,neutral,0.7600000000000001
34,Mary,neutral,0.7600000000000001
34,Mary,neutral,0.7200000000000001
34,Judy,neutral,0.12
34,Luigi,neutral,0.7200000000000001
34,Arianna,neutral,0.7200000000000001
34,Daisy,neutral,0.7200000000000001
34,Wolf,neutral,0.7200000000000001
34,Mario,neutral,0.68
34,Mary,neutral,0.64
34,Lils,neutral,0.6
35,Richard,neutral,1.0800000000000003
35,Abby,neutral,0.9600000000000003
35,Karen,neutral,0.9200000000000003
35,Anna,sad,0.8000000000000002
35,Ellie,neutral,0.8400000000000002
35,Emily,sad,0.36
35,Kenny,neutral,0.8400000000000002
35,Amy,neutral,0.8400000000000002
35,Mario,neutral,0.8400000000000002
35,Dee,neutral,0.8000000000000002
35,Christie,neutral,0.8000000000000002
35,Jack,neutral,0.68
