frame,student_id,emotion,emotion_duration
142,16,sad,2.280000000000001
142,17,not frontal,3.7600000000000025
142,18,not frontal,5.240000000000004
142,19,sad,3.7200000000000024
142,20,not frontal,3.8800000000000026
142,21,not frontal,1.1600000000000004
142,22,neutral,5.200000000000004
142,23,fear,1.0800000000000003
142,24,neutral,5.0000000000000036
142,25,neutral,4.320000000000003
142,23,happy,0.9600000000000003
142,17,not frontal,3.8000000000000025
143,1,not frontal,3.8400000000000025
143,2,not frontal,5.560000000000004
143,3,not frontal,5.880000000000004
143,4,surprise,2.000000000000001
143,6,neutral,2.6000000000000014
143,7,sad,2.7600000000000016
143,8,sad,5.320000000000004
143,9,neutral,3.280000000000002
143,10,not frontal,5.320000000000004
143,11,neutral,3.400000000000002
143,12,neutral,5.0000000000000036
143,13,angry,3.6800000000000024
143,14,not frontal,4.360000000000003
143,15,neutral,4.840000000000003
143,16,sad,2.320000000000001
143,17,not frontal,3.8400000000000025
143,18,not frontal,5.280000000000004
143,19,sad,3.7600000000000025
143,20,not frontal,3.9200000000000026
143,21,not frontal,1.2000000000000004
143,22,neutral,5.240000000000004
143,23,neutral,1.4400000000000006
143,24,neutral,5.040000000000004
143,25,neutral,4.360000000000003
143,23,sad,5.240000000000004
144,1,not frontal,3.8800000000000026
144,2,not frontal,5.600000000000004
144,3,not frontal,5.920000000000004
144,4,surprise,2.040000000000001
144,6,neutral,2.6400000000000015
144,7,sad,2.8000000000000016
144,8,sad,5.360000000000004
144,9,neutral,3.320000000000002
144,10,not frontal,5.360000000000004
144,11,neutral,3.440000000000002
144,12,neutral,5.040000000000004
144,13,angry,3.7200000000000024
144,14,not frontal,4.400000000000003
144,15,neutral,4.8800000000000034
144,16,sad,2.360000000000001
144,17,not frontal,3.8800000000000026
144,18,not frontal,5.320000000000004
144,19,sad,3.8000000000000025
144,20,not frontal,3.9600000000000026
144,21,neutral,0.12
144,22,neutral,5.280000000000004
144,23,neutral,1.4800000000000006
144,24,neutral,5.080000000000004
144,25,neutral,4.400000000000003
144,23,happy,1.0000000000000002
145,1,not frontal,3.9200000000000026
145,2,not frontal,5.640000000000004
145,3,not frontal,5.960000000000004
145,4,surprise,2.080000000000001
145,6,neutral,2.6800000000000015
145,7,sad,2.8400000000000016
145,8,sad,5.400000000000004
145,9,neutral,3.360000000000002
145,10,not frontal,5.400000000000004
145,11,neutral,3.480000000000002
145,12,neutral,5.080000000000004
145,13,angry,3.7600000000000025
145,14,not frontal,4.440000000000003
145,15,neutral,4.9200000000000035
145,16,sad,2.4000000000000012
145,17,not frontal,3.9200000000000026
145,18,not frontal,5.360000000000004
145,19,sad,3.8400000000000025
145,20,not frontal,4.000000000000003
145,21,not frontal,1.2400000000000004
145,22,neutral,5.320000000000004
145,23,neutral,1.5200000000000007
145,24,neutral,5.120000000000004
145,25,neutral,4.440000000000003
145,23,happy,1.0400000000000003
145,17,not frontal,3.9600000000000026
146,1,not frontal,3.9600000000000026
146,2,not frontal,5.680000000000004
146,3,not frontal,6.000000000000004
146,4,surprise,2.120000000000001
146,6,neutral,2.7200000000000015
146,7,sad,2.8800000000000017
146,8,sad,5.440000000000004
146,9,neutral,3.400000000000002
146,10,not frontal,5.440000000000004
146,11,neutral,3.5200000000000022
146,12,neutral,5.120000000000004
146,13,angry,3.8000000000000025
146,14,not frontal,4.480000000000003
146,15,neutral,4.9600000000000035
146,16,sad,2.4400000000000013
146,17,not frontal,4.000000000000003
146,18,not frontal,5.400000000000004
146,19,sad,3.8800000000000026
146,20,not frontal,4.040000000000003
146,21,not frontal,1.2800000000000005
146,22,neutral,5.360000000000004
146,23,neutral,1.5600000000000007
146,24,neutral,5.160000000000004
146,25,neutral,4.480000000000003
146,23,happy,1.0800000000000003
146,17,not frontal,4.040000000000003
147,1,surprise,0.8800000000000002
147,2,not frontal,5.720000000000004
147,3,not frontal,6.0400000000000045
147,4,surprise,2.160000000000001
147,6,neutral,2.7600000000000016
147,7,sad,2.9200000000000017
147,8,sad,5.480000000000004
147,9,neutral,3.440000000000002
147,10,not frontal,5.480000000000004
147,11,neutral,3.5600000000000023
147,12,neutral,5.160000000000004
147,13,angry,3.8400000000000025
147,14,not frontal,4.520000000000003
147,15,neutral,5.0000000000000036
147,16,sad,2.4800000000000013
147,17,not frontal,4.080000000000003
147,18,not frontal,5.440000000000004
147,19,sad,3.9200000000000026
147,20,not frontal,4.080000000000003
147,21,happy,0.4799999999999999
147,22,neutral,5.400000000000004
147,23,neutral,1.6000000000000008
147,24,neutral,5.200000000000004
147,25,neutral,4.520000000000003
147,23,happy,1.1200000000000003
147,17,not frontal,4.120000000000003
148,1,surprise,0.9200000000000003
148,2,not frontal,5.760000000000004
148,3,not frontal,6.0800000000000045
148,4,surprise,2.200000000000001
148,6,neutral,2.8000000000000016
148,7,sad,2.9600000000000017
148,8,sad,5.520000000000004
148,9,neutral,3.480000000000002
148,10,not frontal,5.520000000000004
148,11,neutral,3.6000000000000023
148,12,neutral,5.200000000000004
148,13,angry,3.8800000000000026
148,14,not frontal,4.560000000000003
148,15,neutral,5.040000000000004
148,16,sad,2.5200000000000014
148,17,not frontal,4.160000000000003
148,18,not frontal,5.480000000000004
148,19,sad,3.9600000000000026
148,20,not frontal,4.120000000000003
148,21,not frontal,1.3200000000000005
148,22,neutral,5.440000000000004
148,23,neutral,1.6400000000000008
148,24,neutral,5.240000000000004
148,25,neutral,4.560000000000003
148,23,happy,1.1600000000000004
148,17,not frontal,4.200000000000003
149,1,not frontal,4.000000000000003
149,2,not frontal,5.800000000000004
149,3,not frontal,6.1200000000000045
149,4,surprise,2.240000000000001
149,6,neutral,2.8400000000000016
149,7,sad,3.0000000000000018
149,8,sad,5.560000000000004
149,9,neutral,3.5200000000000022
149,10,not frontal,5.560000000000004
149,11,neutral,3.6400000000000023
149,12,neutral,5.240000000000004
149,13,angry,3.9200000000000026
149,14,not frontal,4.600000000000003
149,15,neutral,5.080000000000004
149,16,sad,2.5600000000000014
149,17,not frontal,4.240000000000003
149,18,not frontal,5.520000000000004
149,19,sad,4.000000000000003
149,20,not frontal,4.160000000000003
149,21,not frontal,1.3600000000000005
149,22,neutral,5.480000000000004
149,23,neutral,1.6800000000000008
149,24,neutral,5.280000000000004
149,25,neutral,4.600000000000003
149,23,sad,5.280000000000004
149,17,not frontal,4.280000000000003
150,1,surprise,0.9600000000000003
150,2,not frontal,5.840000000000004
150,3,not frontal,6.160000000000005
150,4,surprise,2.280000000000001
150,6,neutral,2.8800000000000017
150,7,fear,2.6000000000000014
150,8,sad,5.600000000000004
150,9,neutral,3.5600000000000023
150,10,not frontal,5.600000000000004
150,11,neutral,3.6800000000000024
150,12,neutral,5.280000000000004
150,13,angry,3.9600000000000026
150,14,not frontal,4.640000000000003
150,15,neutral,5.120000000000004
150,16,sad,2.6000000000000014
150,17,not frontal,4.320000000000003
150,18,not frontal,5.560000000000004
150,19,sad,4.040000000000003
150,20,not frontal,4.200000000000003
150,21,not frontal,1.4000000000000006
150,22,neutral,5.520000000000004
150,23,neutral,1.7200000000000009
150,24,neutral,5.320000000000004
150,25,neutral,4.640000000000003
150,23,happy,1.2000000000000004
150,17,not frontal,4.360000000000003
151,1,not frontal,4.040000000000003
151,2,not frontal,5.880000000000004
151,3,not frontal,6.200000000000005
151,4,surprise,2.320000000000001
151,6,neutral,2.9200000000000017
151,7,sad,3.040000000000002
151,8,sad,5.640000000000004
151,9,neutral,3.6000000000000023
151,10,not frontal,5.640000000000004
151,11,neutral,3.7200000000000024
151,12,neutral,5.320000000000004
151,13,not frontal,1.1600000000000004
151,14,not frontal,4.680000000000003
151,15,neutral,5.160000000000004
151,16,sad,2.6400000000000015
151,17,not frontal,4.400000000000003
151,18,not frontal,5.600000000000004
151,19,sad,4.080000000000003
151,20,not frontal,4.240000000000003
151,21,not frontal,1.4400000000000006
151,22,neutral,5.560000000000004
151,23,neutral,1.760000000000001
151,24,neutral,5.360000000000004
151,25,neutral,4.680000000000003
151,23,happy,1.2400000000000004
151,17,not frontal,4.440000000000003
152,1,not frontal,4.080000000000003
152,2,not frontal,5.920000000000004
152,3,not frontal,6.240000000000005
152,4,surprise,2.360000000000001
152,6,neutral,2.9600000000000017
152,7,sad,3.080000000000002
152,8,sad,5.680000000000004
152,9,neutral,3.6400000000000023
152,10,not frontal,5.680000000000004
152,11,neutral,3.7600000000000025
152,12,neutral,5.360000000000004
152,13,not frontal,1.2000000000000004
152,14,not frontal,4.720000000000003
152,15,neutral,5.200000000000004
152,16,sad,2.6800000000000015
152,17,not frontal,4.480000000000003
152,18,not frontal,5.640000000000004
152,19,sad,4.120000000000003
152,20,not frontal,4.280000000000003
152,21,not frontal,1.4800000000000006
152,22,neutral,5.600000000000004
152,23,neutral,1.800000000000001
152,24,neutral,5.400000000000004
152,25,neutral,4.720000000000003
152,17,not frontal,4.520000000000003
153,1,not frontal,4.120000000000003
153,2,not frontal,5.960000000000004
153,3,not frontal,6.280000000000005
153,4,surprise,2.4000000000000012
153,6,neutral,3.0000000000000018
153,7,sad,3.120000000000002
153,8,sad,5.720000000000004
153,9,not frontal,2.080000000000001
153,10,not frontal,5.720000000000004
153,11,neutral,3.8000000000000025
153,12,neutral,5.400000000000004
153,13,not frontal,1.2400000000000004
153,14,not frontal,4.760000000000003
153,15,neutral,5.240000000000004
153,16,sad,2.7200000000000015
153,17,not frontal,4.560000000000003
153,18,not frontal,5.680000000000004
153,19,sad,4.160000000000003
153,20,not frontal,4.320000000000003
153,21,not frontal,1.5200000000000007
153,22,neutral,5.640000000000004
153,23,neutral,1.840000000000001
153,24,neutral,5.440000000000004
153,25,neutral,4.760000000000003
153,17,not frontal,4.600000000000003
154,1,not frontal,4.160000000000003
154,2,not frontal,6.000000000000004
154,3,not frontal,6.320000000000005
154,4,surprise,2.4400000000000013
154,6,neutral,3.040000000000002
154,7,sad,3.160000000000002
154,8,sad,5.760000000000004
154,9,not frontal,2.120000000000001
154,10,not frontal,5.760000000000004
154,11,neutral,3.8400000000000025
154,12,neutral,5.440000000000004
154,13,not frontal,1.2800000000000005
154,14,not frontal,4.800000000000003
154,15,neutral,5.280000000000004
154,16,sad,2.7600000000000016
154,17,not frontal,4.640000000000003
154,18,not frontal,5.720000000000004
154,19,sad,4.200000000000003
154,20,not frontal,4.360000000000003
154,21,not frontal,1.5600000000000007
154,22,neutral,5.680000000000004
154,23,neutral,1.880000000000001
154,24,neutral,5.480000000000004
154,25,neutral,4.800000000000003
154,17,not frontal,4.680000000000003
155,1,not frontal,4.200000000000003
155,2,not frontal,6.0400000000000045
155,3,not frontal,6.360000000000005
155,4,surprise,2.4800000000000013
155,6,sad,2.6800000000000015
155,7,sad,3.200000000000002
155,8,sad,5.800000000000004
155,9,not frontal,2.160000000000001
155,10,not frontal,5.800000000000004
155,11,neutral,3.8800000000000026
155,12,neutral,5.480000000000004
155,13,not frontal,1.3200000000000005
155,14,not frontal,4.840000000000003
155,15,neutral,5.320000000000004
155,16,sad,2.8000000000000016
155,17,not frontal,4.720000000000003
155,18,not frontal,5.760000000000004
155,19,sad,4.240000000000003
155,20,not frontal,4.400000000000003
155,21,not frontal,1.6000000000000008
155,22,neutral,5.720000000000004
155,23,neutral,1.920000000000001
155,24,neutral,5.520000000000004
155,25,neutral,4.840000000000003
155,17,not frontal,4.760000000000003
156,1,not frontal,4.240000000000003
156,2,not frontal,6.0800000000000045
156,3,not frontal,6.400000000000005
156,4,surprise,2.5200000000000014
156,6,sad,2.7200000000000015
156,7,sad,3.240000000000002
156,8,sad,5.840000000000004
156,9,not frontal,2.200000000000001
156,10,not frontal,5.840000000000004
156,11,neutral,3.9200000000000026
156,12,neutral,5.520000000000004
156,13,angry,4.000000000000003
156,14,not frontal,4.8800000000000034
156,15,neutral,5.360000000000004
156,16,sad,2.8400000000000016
156,17,not frontal,4.800000000000003
156,18,not frontal,5.800000000000004
156,19,sad,4.280000000000003
156,20,not frontal,4.440000000000003
156,21,not frontal,1.6400000000000008
156,22,neutral,5.760000000000004
156,23,neutral,1.960000000000001
156,24,neutral,5.560000000000004
156,25,neutral,4.8800000000000034
156,17,not frontal,4.840000000000003
157,1,not frontal,4.280000000000003
157,2,not frontal,6.1200000000000045
157,3,not frontal,6.440000000000005
157,4,surprise,2.5600000000000014
157,6,sad,2.7600000000000016
157,7,sad,3.280000000000002
157,8,sad,5.880000000000004
157,9,not frontal,2.240000000000001
157,10,not frontal,5.880000000000004
157,11,neutral,3.9600000000000026
157,12,neutral,5.560000000000004
157,13,angry,4.040000000000003
157,14,not frontal,4.9200000000000035
157,15,neutral,5.400000000000004
157,16,sad,2.8800000000000017
157,17,not frontal,4.8800000000000034
157,18,not frontal,5.840000000000004
157,19,sad,4.320000000000003
157,20,not frontal,4.480000000000003
157,21,not frontal,1.6800000000000008
157,22,neutral,5.800000000000004
157,23,neutral,2.000000000000001
157,24,neutral,5.600000000000004
157,25,neutral,4.9200000000000035
157,17,not frontal,4.9200000000000035
158,1,not frontal,4.320000000000003
158,2,not frontal,6.160000000000005
158,3,not frontal,6.480000000000005
158,4,surprise,2.6000000000000014
158,6,sad,2.8000000000000016
158,7,sad,3.320000000000002
158,8,sad,5.920000000000004
158,9,not frontal,2.280000000000001
158,10,not frontal,5.920000000000004
158,11,neutral,4.000000000000003
158,12,neutral,5.600000000000004
158,13,angry,4.080000000000003
158,14,not frontal,4.9600000000000035
158,15,neutral,5.440000000000004
158,16,sad,2.9200000000000017
158,17,not frontal,4.9600000000000035
158,18,not frontal,5.880000000000004
158,19,sad,4.360000000000003
158,20,not frontal,4.520000000000003
158,21,not frontal,1.7200000000000009
158,22,neutral,5.840000000000004
158,23,fear,1.1200000000000003
158,24,neutral,5.640000000000004
158,25,neutral,4.9600000000000035
158,17,not frontal,5.0000000000000036
159,1,not frontal,4.360000000000003
159,2,not frontal,6.200000000000005
159,3,not frontal,6.520000000000005
159,4,surprise,2.6400000000000015
159,6,sad,2.8400000000000016
159,7,sad,3.360000000000002
159,8,sad,5.960000000000004
159,9,not frontal,2.320000000000001
159,10,not frontal,5.960000000000004
159,11,neutral,4.040000000000003
159,12,neutral,5.640000000000004
159,13,angry,4.120000000000003
159,14,not frontal,5.0000000000000036
159,15,neutral,5.480000000000004
159,16,sad,2.9600000000000017
159,17,not frontal,5.040000000000004
159,18,not frontal,5.920000000000004
159,19,sad,4.400000000000003
159,20,not frontal,4.560000000000003
159,21,not frontal,1.760000000000001
159,22,neutral,5.880000000000004
159,23,fear,1.1600000000000004
159,24,neutral,5.680000000000004
159,25,neutral,5.0000000000000036
159,17,not frontal,5.080000000000004
160,1,not frontal,4.400000000000003
160,2,not frontal,6.240000000000005
160,3,not frontal,6.560000000000005
160,4,surprise,2.6800000000000015
160,6,sad,2.8800000000000017
160,7,sad,3.400000000000002
160,8,sad,6.000000000000004
160,9,not frontal,2.360000000000001
160,10,not frontal,6.000000000000004
160,11,neutral,4.080000000000003
160,12,neutral,5.680000000000004
160,13,angry,4.160000000000003
160,14,not frontal,5.040000000000004
160,15,neutral,5.520000000000004
160,16,angry,0.2
160,17,not frontal,5.120000000000004
160,18,not frontal,5.960000000000004
160,19,fear,1.4000000000000006
160,20,not frontal,4.600000000000003
160,21,not frontal,1.800000000000001
160,22,neutral,5.920000000000004
160,23,fear,1.2000000000000004
160,24,neutral,5.720000000000004
160,25,neutral,5.040000000000004
160,17,not frontal,5.160000000000004
161,1,not frontal,4.440000000000003
161,2,not frontal,6.280000000000005
161,3,not frontal,6.600000000000005
161,4,surprise,2.7200000000000015
161,6,sad,2.9200000000000017
161,7,sad,3.440000000000002
161,8,sad,6.0400000000000045
161,9,not frontal,2.4000000000000012
161,10,not frontal,6.0400000000000045
161,11,neutral,4.120000000000003
161,12,neutral,5.720000000000004
161,13,angry,4.200000000000003
161,14,not frontal,5.080000000000004
161,15,neutral,5.560000000000004
161,16,angry,0.24000000000000002
161,18,not frontal,6.000000000000004
161,19,fear,1.4400000000000006
161,20,not frontal,4.640000000000003
161,21,happy,0.5199999999999999
161,22,neutral,5.960000000000004
161,23,fear,1.2400000000000004
161,24,neutral,5.760000000000004
161,25,neutral,5.080000000000004
161,17,not frontal,5.200000000000004
162,1,not frontal,4.480000000000003
162,2,not frontal,6.320000000000005
162,3,not frontal,6.640000000000005
162,4,surprise,2.7600000000000016
162,6,sad,2.9600000000000017
162,7,sad,3.480000000000002
162,8,sad,6.0800000000000045
162,9,not frontal,2.4400000000000013
162,10,not frontal,6.0800000000000045
162,11,neutral,4.160000000000003
162,12,neutral,5.760000000000004
162,13,angry,4.240000000000003
162,14,not frontal,5.120000000000004
162,15,neutral,5.600000000000004
162,16,sad,3.0000000000000018
162,18,not frontal,6.0400000000000045
162,19,fear,1.4800000000000006
162,20,sad,0.04
162,21,happy,0.5599999999999999
162,22,neutral,6.000000000000004
162,23,fear,1.2800000000000005
162,24,neutral,5.800000000000004
162,25,neutral,5.120000000000004
162,17,not frontal,5.240000000000004
163,1,not frontal,4.520000000000003
163,2,not frontal,6.360000000000005
163,3,not frontal,6.680000000000005
163,4,surprise,2.8000000000000016
163,6,sad,3.0000000000000018
163,7,sad,3.5200000000000022
163,8,sad,6.1200000000000045
163,9,not frontal,2.4800000000000013
163,10,not frontal,6.1200000000000045
163,11,neutral,4.200000000000003
163,12,neutral,5.800000000000004
163,13,angry,4.280000000000003
163,14,not frontal,5.160000000000004
163,15,fear,0.04
163,16,sad,3.040000000000002
163,18,not frontal,6.0800000000000045
163,19,fear,1.5200000000000007
163,20,sad,0.08
163,21,not frontal,1.840000000000001
163,22,neutral,6.0400000000000045
163,23,fear,1.3200000000000005
163,24,neutral,5.840000000000004
163,25,neutral,5.160000000000004
163,17,not frontal,5.280000000000004
164,1,not frontal,4.560000000000003
164,2,not frontal,6.400000000000005
164,3,not frontal,6.720000000000005
164,4,surprise,2.8400000000000016
164,6,sad,3.040000000000002
164,7,sad,3.5600000000000023
164,8,sad,6.160000000000005
164,9,not frontal,2.5200000000000014
164,10,not frontal,6.160000000000005
164,11,neutral,4.240000000000003
164,12,neutral,5.840000000000004
164,13,angry,4.320000000000003
164,14,not frontal,5.200000000000004
164,15,fear,0.08
164,16,sad,3.080000000000002
164,18,not frontal,6.1200000000000045
164,19,sad,4.440000000000003
164,20,not frontal,4.680000000000003
164,21,sad,2.120000000000001
164,22,neutral,6.0800000000000045
164,23,fear,1.3600000000000005
164,24,neutral,5.880000000000004
164,25,neutral,5.200000000000004
164,17,not frontal,5.320000000000004
165,1,not frontal,4.600000000000003
165,2,not frontal,6.440000000000005
165,3,not frontal,6.760000000000005
165,4,surprise,2.8800000000000017
165,6,sad,3.080000000000002
165,7,sad,3.6000000000000023
165,8,sad,6.200000000000005
165,9,not frontal,2.5600000000000014
165,10,not frontal,6.200000000000005
165,11,neutral,4.280000000000003
165,12,neutral,5.880000000000004
165,13,neutral,0.04
165,14,not frontal,5.240000000000004
165,15,neutral,5.640000000000004
165,16,sad,3.120000000000002
165,18,not frontal,6.160000000000005
165,19,sad,4.480000000000003
165,20,not frontal,4.720000000000003
165,21,not frontal,1.880000000000001
165,22,neutral,6.1200000000000045
165,23,neutral,2.040000000000001
165,24,neutral,5.920000000000004
165,25,neutral,5.240000000000004
165,17,not frontal,5.360000000000004
165,23,sad,5.320000000000004
166,1,not frontal,4.640000000000003
166,2,not frontal,6.480000000000005
166,3,not frontal,6.800000000000005
166,4,surprise,2.9200000000000017
166,6,neutral,3.080000000000002
166,7,fear,2.6400000000000015
166,8,sad,6.240000000000005
166,9,neutral,3.6800000000000024
166,10,not frontal,6.240000000000005
166,11,neutral,4.320000000000003
166,12,neutral,5.920000000000004
166,13,angry,4.360000000000003
166,14,not frontal,5.280000000000004
166,15,neutral,5.680000000000004
166,16,sad,3.160000000000002
166,18,not frontal,6.200000000000005
166,19,sad,4.520000000000003
166,20,not frontal,4.760000000000003
166,21,not frontal,1.920000000000001
166,22,neutral,6.160000000000005
166,23,neutral,2.080000000000001
166,24,neutral,5.960000000000004
166,25,neutral,5.280000000000004
166,17,not frontal,5.400000000000004
166,23,sad,5.360000000000004
167,1,not frontal,4.680000000000003
167,2,not frontal,6.520000000000005
167,3,not frontal,6.840000000000005
167,4,surprise,2.9600000000000017
167,6,neutral,3.120000000000002
167,7,sad,3.6400000000000023
167,8,sad,6.280000000000005
167,9,neutral,3.7200000000000024
167,10,not frontal,6.280000000000005
167,11,neutral,4.360000000000003
167,12,neutral,5.960000000000004
167,13,angry,4.400000000000003
167,14,not frontal,5.320000000000004
167,15,neutral,5.720000000000004
167,16,angry,0.28
167,18,not frontal,6.240000000000005
167,19,fear,1.5600000000000007
167,20,not frontal,4.800000000000003
167,21,not frontal,1.960000000000001
167,22,neutral,6.200000000000005
167,23,neutral,2.120000000000001
167,24,neutral,6.000000000000004
167,25,fear,0.43999999999999995
167,17,not frontal,5.440000000000004
167,23,sad,5.400000000000004
168,1,not frontal,4.720000000000003
168,2,not frontal,6.560000000000005
168,3,not frontal,6.880000000000005
168,4,surprise,3.0000000000000018
168,6,sad,3.120000000000002
168,7,sad,3.6800000000000024
168,8,sad,6.320000000000005
168,9,neutral,3.7600000000000025
168,10,not frontal,6.320000000000005
168,11,neutral,4.400000000000003
168,12,neutral,6.000000000000004
168,13,angry,4.440000000000003
168,14,not frontal,5.360000000000004
168,15,neutral,5.760000000000004
168,16,sad,3.200000000000002
168,18,not frontal,6.280000000000005
168,19,sad,4.560000000000003
168,20,not frontal,4.840000000000003
168,21,sad,2.160000000000001
168,22,neutral,6.240000000000005
168,23,neutral,2.160000000000001
168,24,fear,0.24000000000000002
168,25,fear,0.4799999999999999
168,17,not frontal,5.480000000000004
168,17,not frontal,5.520000000000004
168,23,sad,5.440000000000004
169,1,not frontal,4.760000000000003
169,2,not frontal,6.600000000000005
169,3,not frontal,6.920000000000005
169,4,surprise,3.040000000000002
169,6,sad,3.160000000000002
169,7,sad,3.7200000000000024
169,8,sad,6.360000000000005
169,9,neutral,3.8000000000000025
169,10,not frontal,6.360000000000005
169,11,neutral,4.440000000000003
169,12,neutral,6.0400000000000045
169,13,angry,4.480000000000003
169,14,not frontal,5.400000000000004
169,15,neutral,5.800000000000004
169,16,sad,3.240000000000002
169,18,not frontal,6.320000000000005
169,19,sad,4.600000000000003
169,20,not frontal,4.8800000000000034
169,21,sad,2.200000000000001
169,22,neutral,6.280000000000005
169,23,sad,5.480000000000004
169,24,neutral,6.0400000000000045
169,25,fear,0.5199999999999999
169,17,not frontal,5.560000000000004
169,17,not frontal,5.600000000000004
170,1,not frontal,4.800000000000003
170,2,not frontal,6.640000000000005
170,3,not frontal,6.960000000000005
170,4,surprise,3.080000000000002
170,6,sad,3.200000000000002
170,7,fear,2.6800000000000015
170,8,sad,6.400000000000005
170,9,neutral,3.8400000000000025
170,10,not frontal,6.400000000000005
170,11,neutral,4.480000000000003
170,12,neutral,6.0800000000000045
170,13,angry,4.520000000000003
170,14,not frontal,5.440000000000004
170,15,neutral,5.840000000000004
170,16,sad,3.280000000000002
170,18,not frontal,6.360000000000005
170,19,fear,1.6000000000000008
170,20,not frontal,4.9200000000000035
170,21,not frontal,2.000000000000001
170,22,neutral,6.320000000000005
170,23,neutral,2.200000000000001
170,24,neutral,6.0800000000000045
170,25,sad,0.43999999999999995
170,17,not frontal,5.640000000000004
170,17,not frontal,5.680000000000004
171,1,surprise,1.0000000000000002
171,2,not frontal,6.680000000000005
171,3,not frontal,7.000000000000005
171,4,surprise,3.120000000000002
171,6,sad,3.240000000000002
171,7,fear,2.7200000000000015
171,8,sad,6.440000000000005
171,9,not frontal,2.6000000000000014
171,10,not frontal,6.440000000000005
171,11,neutral,4.520000000000003
171,12,neutral,6.1200000000000045
171,13,angry,4.560000000000003
171,14,not frontal,5.480000000000004
171,15,neutral,5.880000000000004
171,16,sad,3.320000000000002
171,18,not frontal,6.400000000000005
171,19,fear,1.6400000000000008
171,20,not frontal,4.9600000000000035
171,21,not frontal,2.040000000000001
171,22,neutral,6.360000000000005
171,23,sad,5.520000000000004
171,24,neutral,6.1200000000000045
171,25,sad,0.4799999999999999
171,17,not frontal,5.720000000000004
172,1,not frontal,4.840000000000003
172,2,not frontal,6.720000000000005
172,3,not frontal,7.040000000000005
172,4,surprise,3.160000000000002
172,6,sad,3.280000000000002
172,7,fear,2.7600000000000016
172,8,sad,6.480000000000005
172,9,not frontal,2.6400000000000015
172,10,not frontal,6.480000000000005
172,11,neutral,4.560000000000003
172,12,neutral,6.160000000000005
172,13,angry,4.600000000000003
172,14,not frontal,5.520000000000004
172,15,neutral,5.920000000000004
172,16,sad,3.360000000000002
172,18,not frontal,6.440000000000005
172,19,sad,4.640000000000003
172,20,not frontal,5.0000000000000036
172,21,not frontal,2.080000000000001
172,22,neutral,6.400000000000005
172,23,sad,5.560000000000004
172,24,neutral,6.160000000000005
172,25,fear,0.5599999999999999
172,17,not frontal,5.760000000000004
173,1,not frontal,4.8800000000000034
173,2,not frontal,6.760000000000005
173,3,not frontal,7.080000000000005
173,4,surprise,3.200000000000002
173,6,sad,3.320000000000002
173,7,fear,2.8000000000000016
173,8,sad,6.520000000000005
173,9,not frontal,2.6800000000000015
173,10,not frontal,6.520000000000005
173,11,neutral,4.600000000000003
173,12,neutral,6.200000000000005
173,13,angry,4.640000000000003
173,14,not frontal,5.560000000000004
173,15,neutral,5.960000000000004
173,16,sad,3.400000000000002
173,18,not frontal,6.480000000000005
173,19,fear,1.6800000000000008
173,20,neutral,1.3600000000000005
173,21,not frontal,2.120000000000001
173,22,neutral,6.440000000000005
173,23,neutral,2.240000000000001
173,24,neutral,6.200000000000005
173,25,fear,0.6
173,17,not frontal,5.800000000000004
174,1,not frontal,4.9200000000000035
174,2,not frontal,6.800000000000005
174,3,not frontal,7.120000000000005
174,4,surprise,3.240000000000002
174,6,neutral,3.160000000000002
174,7,fear,2.8400000000000016
174,8,sad,6.560000000000005
174,9,neutral,3.8800000000000026
174,10,not frontal,6.560000000000005
174,11,neutral,4.640000000000003
174,12,neutral,6.240000000000005
174,13,angry,4.680000000000003
174,14,not frontal,5.600000000000004
174,15,neutral,6.000000000000004
174,16,sad,3.440000000000002
174,18,not frontal,6.520000000000005
174,19,fear,1.7200000000000009
174,20,not frontal,5.040000000000004
174,21,not frontal,2.160000000000001
174,22,neutral,6.480000000000005
174,23,neutral,2.280000000000001
174,24,neutral,6.240000000000005
174,25,not frontal,0.04
174,17,not frontal,5.840000000000004
174,17,not frontal,5.880000000000004
175,1,surprise,1.0400000000000003
175,2,not frontal,6.840000000000005
175,3,not frontal,7.1600000000000055
175,4,surprise,3.280000000000002
175,6,neutral,3.200000000000002
175,7,fear,2.8800000000000017
175,8,sad,6.600000000000005
175,9,neutral,3.9200000000000026
175,10,not frontal,6.600000000000005
175,11,neutral,4.680000000000003
175,12,neutral,6.280000000000005
175,13,angry,4.720000000000003
175,14,not frontal,5.640000000000004
175,15,neutral,6.0400000000000045
175,16,sad,3.480000000000002
175,18,not frontal,6.560000000000005
175,19,fear,1.760000000000001
175,20,not frontal,5.080000000000004
175,21,not frontal,2.200000000000001
175,22,neutral,6.520000000000005
175,23,neutral,2.320000000000001
175,24,neutral,6.280000000000005
175,25,not frontal,0.08
175,17,not frontal,5.920000000000004
175,17,not frontal,5.960000000000004
176,1,not frontal,4.9600000000000035
176,2,not frontal,6.880000000000005
176,3,not frontal,7.2000000000000055
176,4,surprise,3.320000000000002
176,6,sad,3.360000000000002
176,7,sad,3.7600000000000025
176,8,sad,6.640000000000005
176,9,neutral,3.9600000000000026
176,10,not frontal,6.640000000000005
176,11,neutral,4.720000000000003
176,12,neutral,6.320000000000005
176,13,angry,4.760000000000003
176,14,not frontal,5.680000000000004
176,15,neutral,6.0800000000000045
176,16,sad,3.5200000000000022
