frame,student_id,emotion,emotion_duration
21,Mario,neutral,0.3333333333333333
21,Jess,neutral,0.3333333333333333
21,Lisa,neutral,0.16666666666666666
22,Richard,neutral,1.1666666666666665
22,Abby,neutral,0.9166666666666667
22,Karen,neutral,0.8333333333333334
22,Anna,sad,0.5833333333333333
22,Ellie,neutral,0.6666666666666666
22,Emily,neutral,0.6666666666666666
22,Kenny,neutral,0.6666666666666666
22,Amy,neutral,0.6666666666666666
22,Victoria,neutral,0.6666666666666666
22,Dan,neutral,0.5833333333333333
22,Christie,neutral,0.5833333333333333
22,Jack,neutral,0.3333333333333333
22,Ralph,neutral,0.16666666666666666
22,Lily,neutral,0.5833333333333333
22,Abby,neutral,0.5833333333333333
22,Mary,neutral,0.5833333333333333
22,Claire,neutral,0.49999999999999994
22,Judy,fear,0.16666666666666666
22,Luigi,neutral,0.49999999999999994
22,Arianna,neutral,0.49999999999999994
22,Daisy,neutral,0.49999999999999994
22,Will,neutral,0.49999999999999994
22,Mario,neutral,0.41666666666666663
22,Jess,neutral,0.41666666666666663
22,Lisa,neutral,0.25
23,Richard,neutral,1.2499999999999998
23,Abby,neutral,1.0
23,Karen,neutral,0.9166666666666667
23,Anna,sad,0.6666666666666666
23,Ellie,neutral,0.75
23,Emily,neutral,0.75
23,Kenny,neutral,0.75
23,Amy,neutral,0.75
23,Victoria,neutral,0.75
23,Dan,neutral,0.6666666666666666
23,Christie,neutral,0.6666666666666666
23,Jack,neutral,0.41666666666666663
23,Ralph,neutral,0.25
23,Lily,neutral,0.6666666666666666
23,Abby,neutral,0.6666666666666666
23,Mary,neutral,0.6666666666666666
23,Claire,neutral,0.5833333333333333
23,Judy,sad,0.3333333333333333
23,Luigi,neutral,0.5833333333333333
23,Arianna,neutral,0.5833333333333333
23,Daisy,neutral,0.5833333333333333
23,Will,neutral,0.5833333333333333
23,Mario,neutral,0.49999999999999994
23,Jess,neutral,0.49999999999999994
23,Lisa,neutral,0.3333333333333333
24,Richard,neutral,1.333333333333333
24,Abby,neutral,1.0833333333333333
24,Karen,neutral,1.0
24,Anna,sad,0.75
24,Ellie,neutral,0.8333333333333334
24,Emily,neutral,0.8333333333333334
24,Kenny,neutral,0.8333333333333334
24,Amy,neutral,0.8333333333333334
24,Victoria,neutral,0.8333333333333334
24,Dan,neutral,0.75
24,Christie,neutral,0.75
24,Jack,neutral,0.49999999999999994
24,Ralph,sad,0.3333333333333333
24,Lily,neutral,0.75
24,Abby,neutral,0.75
24,Mary,neutral,0.75
24,Claire,neutral,0.6666666666666666
24,Judy,fear,0.25
24,Luigi,neutral,0.6666666666666666
24,Arianna,neutral,0.6666666666666666
24,Daisy,neutral,0.6666666666666666
24,Will,neutral,0.6666666666666666
24,Mario,neutral,0.5833333333333333
24,Jess,sad,0.08333333333333333
24,Lisa,neutral,0.41666666666666663
25,Richard,neutral,1.4166666666666663
25,Abby,neutral,1.1666666666666665
25,Karen,neutral,1.0833333333333333
25,Anna,sad,0.8333333333333334
25,Ellie,neutral,0.9166666666666667
25,Emily,neutral,0.9166666666666667
25,Kenny,neutral,0.9166666666666667
25,Amy,neutral,0.9166666666666667
25,Victoria,neutral,0.9166666666666667
25,Dan,neutral,0.8333333333333334
25,Christie,neutral,0.8333333333333334
25,Jack,neutral,0.5833333333333333
25,Ralph,neutral,0.3333333333333333
25,Lily,neutral,0.8333333333333334
25,Abby,neutral,0.8333333333333334
25,Mary,neutral,0.8333333333333334
25,Claire,neutral,0.75
25,Judy,fear,0.3333333333333333
25,Luigi,neutral,0.75
25,Arianna,neutral,0.75
25,Daisy,neutral,0.75
25,Will,neutral,0.75
25,Mario,neutral,0.6666666666666666
25,Jess,neutral,0.5833333333333333
25,Lisa,neutral,0.49999999999999994
26,Richard,neutral,1.4999999999999996
26,Abby,neutral,1.2499999999999998
26,Karen,neutral,1.1666666666666665
26,Anna,sad,0.9166666666666667
26,Ellie,neutral,1.0
26,Emily,sad,0.08333333333333333
26,Kenny,neutral,1.0
26,Amy,neutral,1.0
26,Victoria,neutral,1.0
26,Dan,neutral,0.9166666666666667
26,Christie,neutral,0.9166666666666667
26,Jack,neutral,0.6666666666666666
26,Ralph,neutral,0.41666666666666663
26,Lily,neutral,0.9166666666666667
26,Abby,neutral,0.9166666666666667
26,Mary,neutral,0.9166666666666667
26,Claire,neutral,0.8333333333333334
26,Judy,fear,0.41666666666666663
26,Luigi,neutral,0.8333333333333334
26,Arianna,neutral,0.8333333333333334
26,Daisy,neutral,0.8333333333333334
26,Will,neutral,0.8333333333333334
26,Mario,neutral,0.75
26,Jess,neutral,0.6666666666666666
26,Lisa,neutral,0.5833333333333333
27,Richard,neutral,1.5833333333333328
27,Abby,neutral,1.333333333333333
27,Karen,neutral,1.2499999999999998
27,Anna,sad,1.0
27,Ellie,neutral,1.0833333333333333
27,Emily,sad,0.16666666666666666
27,Kenny,neutral,1.0833333333333333
27,Amy,neutral,1.0833333333333333
27,Victoria,neutral,1.0833333333333333
27,Dan,neutral,1.0
27,Christie,neutral,1.0
27,Jack,neutral,0.75
27,Ralph,neutral,0.49999999999999994
27,Lily,neutral,1.0
27,Abby,neutral,1.0
27,Mary,neutral,1.0
27,Claire,neutral,0.9166666666666667
27,Judy,fear,0.49999999999999994
27,Luigi,neutral,0.9166666666666667
27,Arianna,neutral,0.9166666666666667
27,Daisy,neutral,0.9166666666666667
27,Will,neutral,0.9166666666666667
27,Mario,neutral,0.8333333333333334
27,Jess,neutral,0.75
27,Lisa,neutral,0.6666666666666666
28,Richard,neutral,1.666666666666666
28,Abby,neutral,1.4166666666666663
28,Karen,neutral,1.333333333333333
28,Anna,sad,1.0833333333333333
28,Ellie,neutral,1.1666666666666665
28,Emily,sad,0.25
28,Kenny,neutral,1.1666666666666665
28,Amy,neutral,1.1666666666666665
28,Victoria,neutral,1.1666666666666665
28,Dan,neutral,1.0833333333333333
28,Christie,neutral,1.0833333333333333
28,Jack,neutral,0.8333333333333334
28,Ralph,neutral,0.5833333333333333
28,Lily,neutral,1.0833333333333333
28,Abby,neutral,1.0833333333333333
28,Mary,neutral,1.0833333333333333
28,Claire,neutral,1.0
28,Judy,sad,0.41666666666666663
28,Luigi,neutral,1.0
28,Arianna,neutral,1.0
28,Daisy,neutral,1.0
28,Will,neutral,1.0
28,Mario,neutral,0.9166666666666667
28,Jess,neutral,0.8333333333333334
28,Lisa,neutral,0.75
29,Richard,neutral,1.7499999999999993
29,Abby,neutral,1.4999999999999996
29,Karen,neutral,1.4166666666666663
29,Anna,sad,1.1666666666666665
29,Ellie,neutral,1.2499999999999998
29,Emily,sad,0.3333333333333333
29,Kenny,neutral,1.2499999999999998
29,Amy,neutral,1.2499999999999998
29,Victoria,neutral,1.2499999999999998
29,Dan,neutral,1.1666666666666665
29,Christie,neutral,1.1666666666666665
29,Jack,neutral,0.9166666666666667
29,Ralph,neutral,0.6666666666666666
29,Lily,neutral,1.1666666666666665
29,Abby,neutral,1.1666666666666665
29,Mary,neutral,1.1666666666666665
29,Claire,neutral,1.0833333333333333
29,Judy,sad,0.49999999999999994
29,Luigi,neutral,1.0833333333333333
29,Arianna,neutral,1.0833333333333333
29,Daisy,neutral,1.0833333333333333
29,Will,neutral,1.0833333333333333
29,Mario,neutral,1.0
29,Jess,neutral,0.9166666666666667
29,Lisa,neutral,0.8333333333333334
30,Richard,neutral,1.8333333333333326
30,Abby,neutral,1.5833333333333328
30,Karen,neutral,1.4999999999999996
30,Anna,sad,1.2499999999999998
30,Ellie,neutral,1.333333333333333
30,Emily,sad,0.41666666666666663
30,Kenny,neutral,1.333333333333333
30,Amy,neutral,1.333333333333333
30,Victoria,neutral,1.333333333333333
30,Dan,neutral,1.2499999999999998
30,Christie,neutral,1.2499999999999998
30,Jack,neutral,1.0
30,Ralph,neutral,0.75
30,Lily,neutral,1.2499999999999998
30,Abby,neutral,1.2499999999999998
30,Mary,neutral,1.2499999999999998
30,Claire,neutral,1.1666666666666665
30,Judy,sad,0.5833333333333333
30,Luigi,neutral,1.1666666666666665
30,Arianna,neutral,1.1666666666666665
30,Daisy,neutral,1.1666666666666665
30,Will,neutral,1.1666666666666665
30,Mario,neutral,1.0833333333333333
30,Jess,neutral,1.0
30,Lisa,neutral,0.9166666666666667
31,Richard,neutral,1.9166666666666659
31,Abby,neutral,1.666666666666666
31,Karen,neutral,1.5833333333333328
31,Anna,sad,1.333333333333333
31,Ellie,neutral,1.4166666666666663
31,Emily,sad,0.49999999999999994
31,Kenny,neutral,1.4166666666666663
31,Amy,neutral,1.4166666666666663
31,Victoria,neutral,1.4166666666666663
31,Dan,neutral,1.333333333333333
31,Christie,neutral,1.333333333333333
31,Jack,neutral,1.0833333333333333
31,Ralph,neutral,0.8333333333333334
31,Lily,neutral,1.333333333333333
31,Abby,neutral,1.333333333333333
31,Mary,neutral,1.333333333333333
31,Mary,neutral,1.2499999999999998
31,Judy,sad,0.6666666666666666
31,Luigi,neutral,1.2499999999999998
31,Arianna,neutral,1.2499999999999998
31,Daisy,neutral,1.2499999999999998
31,Will,neutral,1.2499999999999998
31,Mario,neutral,1.1666666666666665
31,Jess,neutral,1.0833333333333333
31,Lisa,neutral,1.0
32,Richard,neutral,1.9999999999999991
32,Abby,neutral,1.7499999999999993
32,Karen,neutral,1.666666666666666
32,Anna,sad,1.4166666666666663
32,Ellie,neutral,1.4999999999999996
32,Emily,sad,0.5833333333333333
32,Kenny,neutral,1.4999999999999996
32,Amy,neutral,1.4999999999999996
32,Victoria,neutral,1.4999999999999996
32,Dan,neutral,1.4166666666666663
32,Christie,neutral,1.4166666666666663
32,Jack,neutral,1.1666666666666665
32,Ralph,neutral,0.9166666666666667
32,Lily,neutral,1.4166666666666663
32,Abby,neutral,1.4166666666666663
32,Mary,neutral,1.4166666666666663
32,Mary,neutral,1.333333333333333
32,Judy,neutral,0.08333333333333333
32,Luigi,neutral,1.333333333333333
32,Arianna,neutral,1.333333333333333
32,Daisy,neutral,1.333333333333333
32,Will,neutral,1.333333333333333
32,Mario,neutral,1.2499999999999998
32,,neutral,1.1666666666666665
32,Lisa,neutral,1.0833333333333333
33,Richard,neutral,2.0833333333333326
33,Abby,neutral,1.8333333333333326
33,Karen,neutral,1.7499999999999993
33,Anna,sad,1.4999999999999996
